,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,V1_Vehicle,V2_Driver_,Pedalcycli,Pedestrian,Motorcycli,V1_Type
195,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.19,2.0,1.0,1.0,4.0,,,,,,
196,3.0,3.0,0.0,0.0,0.113510324483776,2.37997145589593,7.29518817210152,0.0,1.0,1.0,2.08401035082385,0.0,0.0,3.0,,,,,,
197,1.0,1.0,0.0,0.0,-4.50681159058774e-17,1.0,3.0,0.0,2.0,1.03,2.0,2.0,1.0,4.0,,,,,,
198,2.0,16.0,1.0,7.66857142857143,0.22,1.62798707439413,9.0,1.0,2.0,1.1,1.71276506024096,0.0,0.0,0.0,,,,,,
199,2.0,15.0,0.0,0.0,0.12,1.85202514152514,5.11087720103627,0.0,1.0,1.03,2.0,1.0,1.0,3.0,,,,,,
200,0.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0625,2.0653424226183,0.0,0.0,0.0,,,,,,
201,1.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,1.2,2.0,3.0,1.0,0.0,,,,,,
202,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
203,2.0,3.0,0.0,3.19207194817685,0.222666666666667,1.9157099871385,8.67843517477815,0.0,1.0,1.0,1.936,0.0,0.0,3.0,,,,,,
204,2.0,3.0,0.0,0.0,0.0266666666666666,1.66490242972578,6.45038865412224,0.0,1.0,1.04,1.96561868686869,0.0,0.0,3.0,,,,,,
205,3.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,1.10166666666667,2.0,1.0,1.0,4.0,,,,,,
206,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.04,2.03335218021874,0.0,0.0,4.0,,,,,,
207,0.0,3.0,1.0,10.0343823618242,0.0,0.0,12.0,1.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
208,2.0,3.0,4.0,0.0,0.0,2.0,3.0,4.0,2.0,1.04,2.09266880882415,0.0,0.0,0.0,,,,,,
209,3.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.05,2.08348277748307,0.0,0.0,7.0,,,,,,
210,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.16666666666667,2.0,1.0,1.0,4.0,,,,,,
211,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,1.055,2.0,1.0,1.0,4.0,,,,,,
212,2.0,6.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.07,2.07590022945105,0.0,0.0,0.0,,,,,,
213,2.0,6.0,0.0,0.0,0.206666666666667,1.77982954545455,7.51448850574713,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
214,1.0,3.0,1.0,0.0,0.0682882882882882,1.23383234200217,6.49159606937258,0.0,1.0,1.0,1.90511363636364,0.0,0.0,3.0,,,,,,
215,1.0,6.0,0.0,0.0,0.0399999999999999,1.02840684425224,9.0,0.0,4.0,1.01,2.02383333333333,0.0,0.0,7.0,,,,,,
216,1.0,6.0,0.0,0.0,-8.975459264704e-17,1.18484369689975,7.73153394298903,0.0,1.0,1.03,2.08098837209302,0.0,0.0,3.0,,,,,,
217,2.0,10.0,0.0,4.60219571593646,0.0,2.0,3.0,0.0,2.0,1.04,1.97986021505376,0.0,0.0,7.0,,,,,,
218,1.2924307303048,3.0,1.0,3.59921644910645,0.327666666666667,1.14690405337774,9.0,1.0,2.0,1.05,1.69876506024096,0.0,0.0,0.0,,,,,,
219,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.24,2.0,2.0,1.0,0.0,,,,,,
220,1.0,14.0,0.0,0.0,0.120666666666667,1.08716708291708,8.00536933150775,0.0,1.0,1.0,1.88042553191489,0.0,0.0,3.0,,,,,,
221,1.0,6.0,0.0,24.0,0.0466666666666667,1.09112658620044,8.14715158497665,0.0,1.0,1.0,2.01411337209302,0.0,0.0,3.0,,,,,,
222,1.0,3.0,4.0,0.0,0.213727272727273,1.18108959899749,5.09628033753571,0.0,1.0,1.0,2.2275,0.0,0.0,3.0,,,,,,
223,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.075,2.1131972264827,0.0,0.0,0.0,,,,,,
224,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.02,2.03206462546583,0.0,0.0,4.0,,,,,,
225,1.17067894546768,6.0,3.0,1.96895469338245,0.0,1.0,3.0,3.0,2.0,1.02,2.01975706831029,0.0,0.0,7.0,,,,,,
226,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,3.0,1.055,2.0,2.0,1.0,4.0,,,,,,
227,3.0,14.0,0.0,24.0,0.0,3.0,13.0,0.0,2.0,1.26166666666667,1.93642456421559,0.0,0.0,0.0,,,,,,
228,3.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,1.13833333333333,2.21807702187523,0.0,0.0,4.0,,,,,,
229,0.0,6.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0575,1.91403667493555,0.0,0.0,0.0,,,,,,
230,2.0,3.0,0.0,8.0,0.0,1.0,13.0,0.0,2.0,1.21,1.99737307151104,0.0,0.0,0.0,,,,,,
231,1.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.02,2.05061530459324,0.0,0.0,0.0,,,,,,
232,2.0,3.0,0.0,0.0,0.0533333333333333,1.86228655404698,5.40336675485562,0.0,1.0,1.0,2.29440693269908,0.0,0.0,3.0,,,,,,
233,1.0,14.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0675,1.0,2.0,1.0,0.0,,,,,,
234,3.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.04,2.06309462759463,0.0,0.0,0.0,,,,,,
235,2.0,3.0,3.0,23.0,0.234912280701754,1.83076923076923,7.11338690476191,0.0,1.0,1.01,0.0,1.0,1.0,3.0,,,,,,
236,2.0,2.0,0.0,0.0,0.0266666666666666,1.67595552736531,7.59382647654161,0.0,1.0,1.0,1.79900689061154,0.0,0.0,3.0,,,,,,
237,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.065,1.83785133565621,0.0,0.0,1.0,,,,,,
238,1.0,3.0,3.0,0.0,0.0,1.0,12.0,3.0,2.0,1.04,1.0,2.0,1.0,4.0,,,,,,
239,1.0,15.0,0.0,0.0,0.041,1.3022478463052,5.23865497881405,0.0,1.0,1.01,2.0,1.0,1.0,3.0,,,,,,
240,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,3.0,1.055,2.0,2.0,1.0,4.0,,,,,,
241,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1.02,1.0,1.0,1.0,4.0,,,,,,
242,1.0,3.0,1.0,0.0,0.133725490196078,1.19941163411752,9.0,1.0,2.0,1.04,1.7495983935743,0.0,0.0,0.0,,,,,,
243,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,1.05166666666667,2.07362637362637,0.0,0.0,4.0,,,,,,
244,2.0,3.0,3.0,2.38687210817856,4.0,2.0,3.0,3.0,2.0,1.16,1.94,0.0,0.0,0.0,,,,,,
245,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1.16,2.0,1.0,1.0,4.0,,,,,,
246,1.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.06,2.06898165522502,0.0,0.0,0.0,,,,,,
247,1.0,3.0,0.0,0.0,0.0218181818181818,1.09762121212121,6.62689726939727,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
248,1.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.02,2.0,1.0,1.0,4.0,,,,,,
249,1.0,6.0,0.0,0.0,0.0,1.0,12.0,5.0,3.0,1.025,1.88669645538014,0.0,0.0,4.0,,,,,,
250,2.0,14.0,1.0,24.0,0.32,1.71715584337415,7.90873862620165,0.0,1.0,1.02,1.803625,0.0,0.0,3.0,,,,,,
251,1.0,5.0,1.0,0.0,0.0599999999999999,1.14664186581169,7.75581804945647,0.0,1.0,1.0,1.95376851851852,0.0,0.0,3.0,,,,,,
252,1.0,3.0,1.0,0.0,0.258484848484849,1.28370833333333,6.57832875457875,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
253,3.0,3.0,0.0,8.0,0.0,2.0,3.0,0.0,3.0,1.30166666666667,2.0,1.0,1.0,0.0,,,,,,
254,1.98480555555556,14.0,1.0,1.54079945799458,0.0,3.0,3.0,1.0,3.0,1.23,2.0,1.0,1.0,0.0,,,,,,
255,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.05,2.0,1.0,1.0,4.0,,,,,,
256,2.0,6.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.04,2.04321306985985,0.0,0.0,4.0,,,,,,
257,1.0,3.0,0.0,4.85526594142292,0.0,1.0,12.0,0.0,2.0,1.02,2.21847870182556,0.0,0.0,4.0,,,,,,
258,3.0,3.0,1.0,0.0,0.0,0.0,12.0,1.0,2.0,1.01,1.93298882614227,0.0,0.0,4.0,,,,,,
259,1.0,6.0,0.0,12.0,0.266666666666667,1.1402713952714,7.41763396286812,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
260,0.0,6.0,1.0,8.0,0.0,0.0,12.0,1.0,2.0,1.02,1.83193920280769,0.0,0.0,7.0,,,,,,
261,1.0,14.0,0.0,8.0,0.0,2.0,3.0,0.0,2.0,1.165,1.0,4.0,1.0,0.0,,,,,,
262,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.04,2.0,1.0,1.0,4.0,,,,,,
263,1.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.06,2.0,2.0,1.0,0.0,,,,,,
264,1.56556767733548,15.0,0.0,2.11764593291941,0.140666666666667,1.84024169241114,6.85924638636416,0.0,1.0,1.11,2.0,1.0,1.0,0.0,,,,,,
265,1.14610611401206,16.0,0.0,4.62897356690449,0.0,1.0,12.0,0.0,2.0,1.03,2.10679802955665,0.0,0.0,4.0,,,,,,
266,2.0,3.0,0.0,0.0,0.16,1.86670693277311,6.53938510019392,0.0,1.0,1.1,1.0,1.0,1.0,0.0,,,,,,
267,0.0,15.0,1.0,0.0,0.0,1.0,9.0,1.0,2.0,1.17,1.92408633113343,0.0,0.0,0.0,,,,,,
268,1.0,14.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0475,1.9914251333624,0.0,0.0,0.0,,,,,,
269,2.0,10.0,1.0,0.0,0.0,2.0,12.0,1.0,2.0,1.03,2.02340317582654,0.0,0.0,7.0,,,,,,
270,1.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0675,2.0,2.0,1.0,0.0,,,,,,
271,1.33374922248941,8.0,0.0,4.62777760841956,0.101820512820513,1.28018700941876,7.98321428571429,0.0,1.0,1.01,1.91117553191489,0.0,0.0,3.0,,,,,,
272,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0975,2.0,2.0,1.0,0.0,,,,,,
273,3.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,1.08166666666667,2.06981049653701,0.0,0.0,0.0,,,,,,
274,2.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.01,1.98699992545315,0.0,0.0,4.0,,,,,,
275,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.08,2.0,4.0,1.0,4.0,,,,,,
276,1.0,1.0,0.0,2.40109085831852,0.0,1.0,3.0,0.0,3.0,1.055,2.06187407407407,0.0,0.0,0.0,,,,,,
277,1.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.25,0.0,2.0,1.0,0.0,,,,,,
278,1.0,5.0,1.0,2.57568439450748,0.0,1.0,3.0,1.0,2.0,1.065,2.02359756300951,0.0,0.0,0.0,,,,,,
279,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.125,2.0,2.0,1.0,0.0,,,,,,
280,2.0,3.0,1.0,24.0,0.0254836456385954,2.0,12.0,1.0,2.0,1.02,2.10268782446861,0.0,0.0,4.0,,,,,,
281,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.05,2.2325397501565,0.0,0.0,4.0,,,,,,
282,1.14324871057615,3.0,0.0,3.34635497325431,0.0,1.0,3.0,0.0,2.0,1.01,1.8850641025641,0.0,0.0,3.0,,,,,,
283,1.0,6.0,0.0,0.0,0.120666666666667,1.14690948637343,7.46073160975238,0.0,1.0,1.0,1.87512250161186,0.0,0.0,3.0,,,,,,
284,3.0,3.0,1.0,24.0,0.0,3.0,3.0,1.0,2.0,1.09833333333333,2.01938212373303,0.0,0.0,4.0,,,,,,
285,2.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.115,1.90318246339313,0.0,0.0,0.0,,,,,,
286,3.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.065,1.9346532219984,0.0,0.0,0.0,,,,,,
287,1.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.02,2.08146257631258,0.0,0.0,0.0,,,,,,
288,1.0,1.0,3.0,6.87545801486914,0.0,1.0,3.0,3.0,2.0,1.05,2.1066676273165,0.0,0.0,7.0,,,,,,
289,1.0,3.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,1.02,2.02131824843452,0.0,0.0,4.0,,,,,,
290,1.0,3.0,1.0,4.22596222851767,0.236666666666667,1.32521296668665,9.0,1.0,2.0,1.05,1.73043172690763,0.0,0.0,0.0,,,,,,
291,3.0,3.0,0.0,4.41054935038935,0.286666666666667,2.11413261708057,9.0,0.0,2.0,1.13666666666667,2.029662004662,0.0,0.0,0.0,,,,,,
292,3.0,3.0,0.0,4.13513643347865,0.0,2.0,13.0,0.0,2.0,1.12,1.88815170115688,0.0,0.0,0.0,,,,,,
293,1.0,10.0,2.0,0.0,0.0,1.0,14.0,2.0,2.0,1.05,2.0053455499489,0.0,0.0,7.0,,,,,,
294,1.0,3.0,3.0,0.0,0.161142857142857,1.32020947924624,6.66166666666667,0.0,1.0,1.05,2.0,1.0,1.0,0.0,,,,,,
295,0.0,3.0,3.0,6.15904100427731,0.0,0.0,12.0,3.0,2.0,1.03,2.07477962360625,0.0,0.0,4.0,,,,,,
296,2.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.05,2.0,5.0,1.0,4.0,,,,,,
297,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.24666666666667,2.0,1.0,1.0,4.0,,,,,,
298,2.0,3.0,0.0,6.96871418527446,0.0,2.0,12.0,0.0,2.0,1.06,2.12085409502904,0.0,0.0,4.0,,,,,,
299,3.0,14.0,0.0,24.0,0.0,0.0,3.0,0.0,2.0,1.1375,2.0,1.0,1.0,0.0,,,,,,
300,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.01,2.14960012507422,0.0,0.0,4.0,,,,,,
301,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0275,2.13903030691861,0.0,0.0,4.0,,,,,,
302,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0875,2.0,3.0,1.0,4.0,,,,,,
303,1.0,6.0,0.0,8.0,0.08,1.36007603851257,6.1334,0.0,1.0,1.06,2.0,2.0,1.0,3.0,,,,,,
304,3.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.06,0.0,1.0,1.0,3.0,,,,,,
305,1.60626901075153,14.0,0.0,2.58019762468575,0.0,1.0,3.0,0.0,2.0,1.145,2.02438528138528,0.0,0.0,0.0,,,,,,
306,0.0,3.0,1.0,8.0,0.0,0.0,12.0,1.0,2.0,1.04,2.0,2.0,1.0,4.0,,,,,,
307,0.0,6.0,0.0,9.0,0.206666666666667,0.834806459594049,8.04137259923175,0.0,1.0,1.0,0.0,1.0,1.0,3.0,,,,,,
308,1.0,3.0,0.0,24.0,0.0,3.0,13.0,0.0,2.0,1.28166666666667,2.0,1.0,1.0,0.0,,,,,,
309,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.22166666666667,2.0,1.0,1.0,0.0,,,,,,
310,1.0,3.0,1.0,25.0,0.0,1.0,12.0,1.0,2.0,1.05,2.0,1.0,1.0,4.0,,,,,,
311,1.0,3.0,3.0,7.89152230521417,0.0,1.0,12.0,3.0,2.0,1.06,2.1209886504626,0.0,0.0,4.0,,,,,,
312,1.0,16.0,0.0,9.0038869047619,0.12,1.23800225259228,9.0,0.0,2.0,1.05,1.83483333333333,0.0,0.0,0.0,,,,,,
313,1.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.165,1.77279088834454,0.0,0.0,0.0,,,,,,
314,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.125,2.0,1.0,1.0,0.0,,,,,,
315,2.03272600175137,3.0,2.0,1.93797508317314,0.0,2.0,3.0,2.0,2.0,1.016,2.12703974713217,0.0,0.0,4.0,,,,,,
316,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.25,1.0,1.0,1.0,0.0,,,,,,
317,1.0,14.0,0.0,17.0,0.0,3.0,3.0,0.0,2.0,1.28,0.0,1.0,1.0,0.0,,,,,,
318,2.0,13.0,1.0,11.0,0.0,1.0,3.0,1.0,2.0,1.11,1.86,0.0,0.0,0.0,,,,,,
319,1.0,0.0,3.0,0.0,0.0424598930481283,1.18835359897732,9.0,3.0,2.0,1.0,1.71516666666667,0.0,0.0,4.0,,,,,,
320,1.0,6.0,0.0,8.0,0.0416416510318949,1.17338847462022,7.97264827809834,0.0,1.0,1.0,2.02309090909091,0.0,0.0,3.0,,,,,,
321,2.0,3.0,0.0,8.0,0.0994194288096727,2.08013282558202,9.14788704216269,0.0,1.0,1.09,2.23156585747314,0.0,0.0,0.0,,,,,,
322,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.28666666666667,2.0,2.0,1.0,0.0,,,,,,
323,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,2.12705501089325,0.0,0.0,4.0,,,,,,
324,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1.03,2.0,2.0,1.0,4.0,,,,,,
325,2.0,3.0,0.0,24.0,0.04,1.70874206349206,6.23763888888889,0.0,1.0,1.01,2.0,1.0,1.0,3.0,,,,,,
326,1.0,3.0,2.0,3.0,0.0,1.0,12.0,2.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
327,1.0,3.0,1.0,0.0,0.0694848484848484,1.14160839160839,5.49136904761905,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
328,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.16166666666667,2.0,1.0,1.0,0.0,,,,,,
329,1.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.215,2.0,2.0,1.0,0.0,,,,,,
330,2.0,14.0,0.0,4.24312169457721,0.0,1.0,3.0,0.0,2.0,1.135,1.92940616246499,0.0,0.0,0.0,,,,,,
331,3.0,3.0,1.0,0.0,0.0,3.0,12.0,1.0,2.0,1.23666666666667,2.0,1.0,1.0,4.0,,,,,,
332,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.01,2.1317568627451,0.0,0.0,4.0,,,,,,
333,1.0,15.0,0.0,24.0,0.0,1.0,14.0,0.0,2.0,1.18,2.0,2.0,1.0,4.0,,,,,,
334,3.0,3.0,3.0,0.0,0.0,3.0,12.0,3.0,2.0,1.1,2.0,1.0,1.0,4.0,,,,,,
335,1.0,3.0,1.0,24.0,0.0,1.0,12.0,1.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
336,1.0,3.0,0.0,2.83326877729348,0.012121212121212,1.13579692695283,8.43595353717816,0.0,1.0,1.0,1.92367355727821,0.0,0.0,3.0,,,,,,
337,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.165,2.0,1.0,1.0,0.0,,,,,,
338,2.0,3.0,0.0,24.0,0.0,0.0,3.0,0.0,2.0,1.35666666666667,2.0,1.0,1.0,0.0,,,,,,
339,0.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.12183333333333,2.0,1.0,1.0,0.0,,,,,,
340,2.0,15.0,0.0,0.0,0.156666666666667,1.7377380952381,7.11747134888438,0.0,1.0,1.06,0.0,1.0,1.0,0.0,,,,,,
341,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.18766666666667,1.98285425958904,0.0,0.0,0.0,,,,,,
342,1.0,6.0,0.0,0.0,-1.1941836408624299e-16,1.11024281970676,7.55233096872674,0.0,1.0,1.0,2.03598837209302,0.0,0.0,3.0,,,,,,
343,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0575,2.0,2.0,1.0,4.0,,,,,,
344,1.0,3.0,1.0,7.0,0.0,1.0,3.0,1.0,2.0,1.18,2.0,1.0,1.0,4.0,,,,,,
345,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,1.01,2.15751296654844,0.0,0.0,4.0,,,,,,
346,1.0,3.0,2.0,0.0,0.0866666666666666,1.11031265936581,6.7464242979243,0.0,1.0,1.06,2.0,1.0,1.0,0.0,,,,,,
347,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.05,2.1416935483871,0.0,0.0,7.0,,,,,,
348,0.0,3.0,3.0,0.0,0.0,0.0,12.0,3.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
349,1.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
350,1.0,15.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,1.08,2.12594202898551,0.0,0.0,4.0,,,,,,
351,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,1.045,2.18337033819383,0.0,0.0,4.0,,,,,,
352,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.01,2.18951571150984,0.0,0.0,4.0,,,,,,
353,2.0,3.0,2.0,0.0,0.106666666666667,1.8033021978022,6.48374206349206,0.0,1.0,1.01,2.0,1.0,1.0,3.0,,,,,,
354,0.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.04,2.09807190345886,0.0,0.0,0.0,,,,,,
355,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,2.13705501089325,0.0,0.0,4.0,,,,,,
356,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.05,2.0,1.0,1.0,7.0,,,,,,
357,2.0,1.0,2.0,24.0,0.0,2.0,3.0,2.0,2.0,1.05,2.10513498522741,0.0,0.0,7.0,,,,,,
358,2.0,14.0,2.0,0.0,0.0,2.0,13.0,2.0,2.0,1.06,1.98720836701159,0.0,0.0,6.0,,,,,,
359,3.0,10.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,1.10166666666667,2.11348978981256,0.0,0.0,7.0,,,,,,
360,2.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.09166666666667,2.0357422248937,0.0,0.0,0.0,,,,,,
361,2.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,1.07,2.01169854278347,0.0,0.0,0.0,,,,,,
362,0.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,1.23,0.0,1.0,1.0,0.0,,,,,,
363,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,1.015,2.1491935483871,0.0,0.0,4.0,,,,,,
364,3.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,1.25666666666667,1.0,1.0,1.0,4.0,,,,,,
365,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.06,2.0,1.0,1.0,4.0,,,,,,
366,3.0,15.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.026,1.92792567571916,0.0,0.0,0.0,,,,,,
367,2.0,6.0,1.0,8.0,0.0,2.0,3.0,1.0,2.0,1.13,2.0,1.0,1.0,6.0,,,,,,
368,0.0,15.0,0.0,0.0,0.0508333333333333,1.91907944595679,5.63387968353486,0.0,1.0,1.11,2.0,1.0,1.0,0.0,,,,,,
369,1.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.035,1.94310523197521,0.0,0.0,0.0,,,,,,
370,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.006,2.12690850861852,0.0,0.0,4.0,,,,,,
371,3.0,3.0,3.0,0.0,0.0,1.0,12.0,3.0,2.0,1.03,2.0338935751591,0.0,0.0,4.0,,,,,,
372,2.0,3.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.02,2.05361927308857,0.0,0.0,3.0,,,,,,
373,2.0,3.0,3.0,0.0,0.0,2.0,12.0,3.0,2.0,1.02,2.0,1.0,1.0,4.0,,,,,,
374,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1725,2.0,3.0,1.0,0.0,,,,,,
375,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,3.0,1.035,2.0,1.0,1.0,4.0,,,,,,
376,2.0,3.0,4.0,2.54622844951234,0.0,2.0,3.0,4.0,2.0,1.0875,2.0,1.0,1.0,4.0,,,,,,
377,0.0,0.0,0.0,7.67172648722246,0.128521257911502,1.07282609277625,9.0,0.0,2.0,1.07,1.95692553191489,0.0,0.0,1.0,,,,,,
378,3.0,3.0,2.0,0.0,0.0,3.0,12.0,2.0,2.0,1.06,2.01926154518465,0.0,0.0,4.0,,,,,,
379,3.0,12.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.08,2.0,1.0,1.0,4.0,,,,,,
380,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.18666666666667,2.0,1.0,1.0,4.0,,,,,,
381,1.0,3.0,2.0,0.0,-9.88445436611585e-17,1.0,12.0,2.0,3.0,1.055,1.930788039513,0.0,0.0,4.0,,,,,,
382,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.05,2.0,2.0,1.0,4.0,,,,,,
383,2.0,3.0,3.0,0.0,0.0,2.0,12.0,3.0,2.0,1.13666666666667,2.08259997447159,0.0,0.0,4.0,,,,,,
384,1.0,1.0,1.0,2.84929022351018,0.0,1.0,3.0,1.0,2.0,1.01,2.07959570985814,0.0,0.0,7.0,,,,,,
385,2.0,3.0,0.0,0.0,0.0,2.0,12.0,5.0,2.0,1.11666666666667,2.06023150657099,0.0,0.0,4.0,,,,,,
386,2.0,3.0,0.0,4.47553518775391,0.0066666666666665,1.57122787706903,9.0,0.0,3.0,1.10666666666667,1.90777777777778,0.0,0.0,3.0,,,,,,
387,1.0,3.0,0.0,3.03581671258496,0.0914568764568764,1.20457043122633,8.10832682539229,0.0,1.0,1.0,1.88917553191489,0.0,0.0,3.0,,,,,,
388,1.0,12.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,2.05888888888889,0.0,0.0,4.0,,,,,,
389,1.0,3.0,0.0,17.0,0.0,1.0,12.0,0.0,2.0,1.1,2.15613728085199,0.0,0.0,4.0,,,,,,
390,1.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.29,2.0,1.0,1.0,0.0,,,,,,
391,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.06,2.0,1.0,1.0,4.0,,,,,,
