"X","V1_Dir","V1_Action","V1_Lane_Nu","V1_Driver1","V1_Vehicle","V2_Driver1","V2_Dir","V2_Action","V2_Lane_Nu","V2_Driver_","Total_Vehi","Fatalities","Injury_Typ","Injured","Property_D","Crash_Type","Pedalcycli","Pedestrian","Motorcycli","V1_Type"
10018,0,0,1,26,266,0.0404878048780488,1.39133893027223,9,1,0,2,1.08,1.85614601262192,0,0,1,1,1,1,34
10019,3,14,0,0.854724043048426,115,0,0,3,0,18,2,1.045,2,1,1,2,1,1,1,7
10020,3,14,0,0,115,0,0,3,0,62,2,1.05,2,1,1,0,1,1,1,49
10021,2,15,0,0,185,0,2,12,0,62,2,1.06,1,1,1,4,1,1,1,39
10022,3,1,1,0,267,0,3,3,1,51,2,1.105,2.16332834731373,0,0,0,1,1,1,39
10023,3,1,4,0,267,0,3,3,4,49,2,1.12,2.08620635808928,0,0,7,1,1,1,6
10024,1,3,2,0,148.766534841223,0,1,12,2,63,2,1.05,2,4,1,4,1,1,1,34
10025,3,14,0,0,265,0,1,3,0,28,2,1.145,2,2,1,0,1,1,1,34
10026,1,3,1,0,158.286616666346,0,1,3,1,40,2,1.03,2,1,1,4,1,1,1,39
10027,1,1,0,0,267,0,1,3,0,32,2,1.105,2.09733963910004,0,0,0,1,1,1,7
10028,3,3,0,0,0,0,1,3,0,65,2,1.19166666666667,2,2,1,0,1,1,1,34
10029,2,14,0,0,115,0,3,3,0,42,2,1.265,1,2,1,0,1,1,1,7
10030,0,3,2,17,176.576226734188,0,0,12,2,35,2,1.05,2,1,1,4,1,1,1,37
10031,2,14,0,0,35,-1.19487753025282e-16,1.62123526458921,7.06753691663282,0,0,1,1.06,1.90969985668686,0,0,3,1,1,1,39
10032,1,3,0,0,115,0,0,3,0,38,2,1.1225,2,1,1,0,1,1,1,20
10033,2,15,2,0,246,0.00999999999999996,1.83899777183601,5.7366789819376,0,0,1,1.01,1,1,1,3,1,1,1,7
10034,3,3,1,6.02502109266943,194,0,0,3,1,31,4,1.045,1.95149791786865,0,0,6,1,1,1,28.6701058241276
10035,1,3,0,24,0,0,0,3,0,79,2,1.14,1,1,1,0,1,1,1,39
10036,3,1,2,0,267,0,3,3,2,29,2,1.18666666666667,2.1571277397861,0,0,0,1,1,1,36
10037,1,3,2,8,173.663520146812,0,1,3,2,50,3,1.05,2,2,1,4,1,1,1,39
10038,0,15,0,0,51,0.0599999999999999,0.873018648985951,7.78720826064283,0,0,1,1.03,1.83492424242424,0,0,3,1,1,1,19
10039,0,14,0,0,115,0,3,3,0,48,2,1.305,1,3,1,0,1,1,1,18
10040,2,10,0,0,0,0,2,6,0,21,2,1.11666666666667,2.0574,0,0,7,1,1,1,7
10041,1,3,2,3.63414409090909,157,0.0666666666666666,1.02485431235431,9,2,0,4,1.06,0,1,1,0,1,1,1,39
10042,1,3,4,0,81.4918754946319,0,1,3,4,17,3,1.115,2,1,1,4,1,1,1,49
10043,1,3,0,0,93.8911861285711,0,2,13,0,18,2,1.14,1,1,1,0,1,1,1,49
10044,0,3,2,17,194,0,0,3,2,60,2,1.03,2,1,1,4,1,1,1,21
10045,2,3,3,0,205.688218117355,0.0411428571428571,1.99783491283491,5.67041437728938,0,0,1,1,2,2,1,3,1,1,0,28
10046,1,3,3,3.9737688172043,194,-5.56846235788555e-17,1.01984356925397,12,3,0,2,1.02,1.98077477017365,0,0,4,1,1,1,7
10047,0,14,0,0,21,0.0444999999999999,0.726941646158248,9,0,0,2,1.03,1.97466666666667,0,0,7,1,1,1,21
10048,0,14,3,0,115,0,3,3,3,18,2,1.20166666666667,2,1,1,0,1,1,1,39
10049,1,14,0,0,115,0,2,3,0,0,2,1.105,2.24034502463868,0,0,0,1,1,1,19
10050,0,3,2,0,190.429342671088,0,0,3,2,48,2,1.05,2,2,1,4,1,1,1,19
10051,1,3,0,0,114.831776529405,0,1,12,5,22,2,1.06,2,1,1,7,1,1,1,34
10052,1,12,1,0,185,0,1,12,1,56,2,1.04,2,1,1,4,1,1,1,49
10053,0,6,2,0,115,0,2,3,2,41,3,1.0975,2,1,1,0,1,1,1,39
10054,3,3,3,17,167.034380074479,0,3,12,3,57,5,1.16,2,5,1,4,1,1,1,7
10055,2,3,0,1,179,0,1,3,0,21,3,1.136,2,1,1,0,1,1,1,34
10056,3,3,1,0,187.80267234975,0,3,12,1,65,2,1.11,2,1,1,4,1,1,1,39
10057,1,14,0,0,115,0,2,3,0,20,2,1.12183333333333,1,2,1,0,1,1,1,39
10058,1,3,0,0,179,0,1,3,0,0,2,1.04,2.12230878948466,0,0,7,1,1,1,7
10059,1,3,4,2.37210819347593,179,0.0236822276822276,1.08148107798538,7.42512635415466,0,0,1,1,1.98367399082212,0,0,3,1,1,1,39
10060,3,14,0,0,115,0,0,3,0,32,2,1.1225,2,1,1,0,1,1,1,7
10061,1,3,0,0,185,0,1,3,5,20,2,1.046,2.02543790655417,0,0,4,1,1,1,39
10062,2,3,4,0,80.5624317696227,0,2,12,4,44,2,1.15666666666667,2.18521675129522,0,0,4,1,1,1,39
10063,2,3,1,0,185,0,2,3,1,42,2,1.02,2.17296707103106,0,0,4,1,1,1,39
10064,2,3,0,0,0,0,1,13,0,65,2,1.25666666666667,2,1,1,0,1,1,1,39
10065,1,3,1,5.43979742578332,194,0,2,3,1,31,2,1.02,1.75698633708803,0,0,4,1,1,0,28
10066,2,3,1,0,35,0,2,3,1,32,4,1.12166666666667,2.14342383849577,0,0,4,1,1,1,39
10067,2,10,0,0,234,0,2,3,0,44,2,1.04,2.09425692565518,0,0,7,1,1,1,39
10068,1,6,1,0,267,0,1,3,1,26,2,1.04,2.12120445922153,0,0,7,1,1,1,39
10069,2,14,0,0,115,0,1,3,0,62,2,1.135,2,1,1,0,1,1,1,7
10070,3,1,0,0,267,0,3,3,0,0,2,1.07166666666667,2.01058333333333,0,0,7,1,1,1,38
10071,1,15,0,0,185.264165520901,0,1,12,0,37,2,1.07,2.13627887436932,0,0,4,1,1,1,49
10072,1,3,1,0,244,0,1,12,1,51,2,1.07,2.12664060012268,0,0,4,1,1,1,38
10073,3,14,0,0,265,0,0,3,0,35,2,1.06,2,2,1,0,1,1,1,39
10074,1,3,0,3.92394267676348,194,0.04,1.17712121212121,7.56648361321777,0,0,1,1,1,1,1,3,0,1,1,34
10075,0,3,0,0,185,0,0,12,0,0,2,1.03,2.11726265788475,0,0,4,1,1,1,19
10076,3,14,0,0,115,0,0,3,0,18,2,1.06,2.10996138308893,0,0,0,1,1,1,49
10077,3,3,2,0,136.830471303629,0,3,12,2,40,2,1.08166666666667,2.1475365053555,0,0,4,1,1,1,39
10078,2,3,0,24,179,0.0816416510318949,2.00207469725931,7.69221350466479,0,0,1,1.01,2.154,0,0,3,1,1,1,7
10079,1,3,0,0,185,0,1,12,0,0,2,1.03,2.12899267399267,0,0,4,1,1,1,49
10080,0,1,1,0,267,0,0,3,1,20,2,1.09433333333333,2,1,1,0,1,1,1,39
10081,1,14,0,0,115,0,2,3,0,37,2,1.1625,2,1,1,0,1,1,1,7
10082,0,1,0,0,172,0.0349549549549549,0.331369923369092,7.61104729526221,0,0,1,1,1.89036337209302,0,0,3,1,1,1,39
10083,1,6,0,1.77524765179866,157,0.0599999999999999,1.22084848484848,7.39501739152321,0,0,1,1,1,1,1,7,0,1,1,25.2504870735016
10084,1,3,0,0,0,0,2,3,0,67,2,1.18,0,1,1,0,1,1,1,39
10085,1,3,4,0,35,0,1,12,4,24,3,1.105,2,1,1,4,1,1,1,39
10086,1,3,0,0,244,0,1,12,5,26,2,1.05,2.09308228595183,0,0,4,1,1,1,39
10087,1,3,1,0,244,0,1,12,1,28,3,1.105,2,3,1,4,1,1,1,39
10088,0,5,0,0,203,0,2,3,0,0,2,1.095,2.20841409296361,0,0,0,1,1,1,7
10089,3,3,1,1,152.08063268171,0,3,12,1,0,2,1.07166666666667,1.94675602483193,0,0,4,1,1,1,39
10090,1,3,3,0,178.902619940875,0,1,12,3,20,2,1.09,2,3,1,4,1,0,1,7
10091,3,1,0,0,267,0,3,3,0,0,2,1.11166666666667,2.051,0,0,4,1,1,1,7
10092,2,3,0,0,265,0,3,3,0,22,2,1.10666666666667,2,2,1,0,1,1,1,39
10093,2,3,3,0,185,0,2,12,3,58,2,1.03,2.16834905838415,0,0,4,1,1,1,39
10094,1,3,0,0,0,0,3,6,0,41,3,1.225,1.85776887671291,0,0,0,1,1,1,34
10095,0,3,0,0,155.963692216472,0,0,12,0,35,2,1.145,2,1,1,0,1,1,1,34
10096,1,14,0,0,267,0,1,13,0,21,2,1.05,2.07783625730994,0,0,7,1,1,1,7
10097,2,16,3,3.57726515151515,199,0.1,2,15,3,33,2,1.14,2,1,1,7,1,1,1,28.5213333333333
10098,2,3,2,0,179,0.00142857142857128,1.84575068748912,7.66237467035459,0,0,1,1.02,1.92344029516995,0,0,3,1,1,1,39
10099,2,15,2,0,115,0,2,3,2,40,2,1.0475,2.07798905588793,0,0,0,1,1,1,39
10100,1,3,4,0,185,0,1,12,4,32,3,1.055,2,1,1,4,1,1,1,7
10101,1,14,0,0,140,0,2,3,0,62,2,1.09,1,2,1,0,1,1,1,39
10102,0,15,1,2.98236908293165,215,0,0,12,1,27,2,1.06,2,1,1,7,1,1,1,40
10103,0,3,0,8,1,0.05,0.903317594594315,7.24882412756326,0,0,1,1.05,1,2,1,3,1,1,1,39
10104,3,6,0,5.35624215213337,173,0.0416416510318949,2.38511153342492,8.68630152631665,0,0,1,1.01,2.10405594405594,0,0,3,1,1,1,11
10105,3,14,0,0,0,0,0,3,0,59,2,1.15666666666667,2,2,1,0,1,1,1,39
10106,1,3,1,0,35,0,1,3,1,65,2,1.08,2.09259639335081,0,0,4,1,1,1,39
10107,1,3,1,0,35,0.0172307692307691,1,3,1,0,2,1.05,1.89773725686155,0,0,4,1,1,1,39
10108,2,5,2,0,115,0,1,3,2,37,2,1.0675,2,1,1,0,1,1,1,39
10109,1,16,0,6.12859021843899,173,0.220487804878049,1.16833046471601,8.54582935998533,0,0,1,1,1.65375,0,0,3,1,1,1,39
10110,0,14,0,0,115,0,3,3,0,27,2,1.22666666666667,1,3,1,0,1,1,1,39
10111,3,14,0,0,116,0,0,3,0,47,2,1.1425,2,2,1,0,1,1,1,7
10112,1,14,1,0,115,0,2,3,1,41,4,1.1525,1,5,1,0,1,1,1,7
10113,0,3,0,0,185,0,0,12,0,17,2,1.03,2,1,1,4,1,1,1,38
10114,1,6,1,0,115,0,2,3,1,23,2,1.1825,1,1,1,0,1,1,1,34
10115,1,3,0,0,115,0,3,3,0,18,2,1.23166666666667,2,1,1,0,1,1,1,7
10116,0,3,1,0,185,0,0,12,1,57,2,1.03,2,1,1,4,1,1,1,39
10117,1.74983533001601,5,1,2.30827682852668,161.299174757447,0,2,3,1,19,2,1.07,2.04112721829276,0,0,0,1,1,1,49
10118,3,3,0,0,157.700734774179,0,3,12,0,25,3,1.18666666666667,2,4,1,4,1,1,1,34
10119,3,3,0,17,0,0,1,3,0,53,2,1.23666666666667,2,1,1,0,1,1,1,39
10120,0,14,0,0,115,0,2,3,0,0,2,1.1,2.14027949772363,0,0,0,1,1,1,39
10121,2,3,1,0,244,0,2,12,1,53,2,1.05,2,1,1,4,1,1,1,7
10122,2,3,0,0,257,-1.27432786545256e-16,1.91103287898142,8.92128946772489,0,0,1,1.02,1.99469696969697,0,0,3,1,1,1,19
10123,2,3,0,0,115,0,1,13,0,18,2,1.175,1,3,1,0,1,1,1,34
10124,2,3,4,0,177.288636893664,0.180242424242424,1.87162789517856,6.76365706990184,0,0,1,1,2.11864013266998,0,0,3,1,1,1,48
10125,2,3,0,8,115,0,0,3,0,59,2,1.14,2.03485732708094,0,0,0,1,1,1,7
10126,1,3,4,0,35,0,1,12,4,24,2,1.06,2.1557969104806,0,0,4,1,1,1,19
10127,0,1,0,0,267,0,0,3,0,0,2,1.08,2.10408480127618,0,0,0,1,1,1,39
10128,3,3,0,0,189.313528866488,0,3,12,0,0,2,1.11166666666667,2.05274381270903,0,0,4,1,1,1,7
10129,1,14,0,0,115,0,2,3,0,29,2,1.1375,1,2,1,0,1,1,1,39
10130,1.49112412207198,3,0,3.39004617713658,156.173310508465,0.04,1.44216883116883,6.69596774020189,0,0,1,1,1,1,1,3,1,1,1,27
10131,1,1,4,2.74041160908808,194,0,1,3,4,19,2,1.03,2.09992809872915,0,0,7,1,1,1,39
10132,2,3,4,0,35,0,2,12,4,27,2,1.12666666666667,2.14132786240633,0,0,4,1,1,1,48
10133,0,3,0,0,185,0,0,12,0,26,2,1.1,2,1,1,0,1,1,1,39
10134,2,6,0,0,35,0.0399999999999999,1.82456493443359,9,0,0,2,1.05666666666667,1.96818181818182,0,0,3,1,1,1,20
10135,2,6,3,24,179,0,2,3,3,35,2,1.13,1,5,1,0,1,1,1,40
10136,2,5,1,0,203,0,2,3,1,50,2,1.07,2,1,1,0,1,1,0,21
10137,0,14,0,0,179,0.05,1.52275615780637,5.54728374594754,0,0,1,1.11,2,1,1,0,1,1,1,7
10138,3,3,3,8,187,0,0,12,3,30,2,1.1,2,2,1,4,1,1,1,18
10139,0,14,1,0,115,0.000701754385964846,2,3,1,0,2,1.08,1.75937878787879,0,0,0,1,1,0,39
10140,2,3,1,7.10554040546092,194,0,2,12,1,58,2,1.06,2.08347680401842,0,0,4,1,1,1,33.5914361614502
10141,3,1,3,0,203,0,3,3,3,33,2,1.17666666666667,2.08801388142224,0,0,0,1,1,1,34
10142,1,6,0,11,50,0.0499999999999999,1.3293668261563,6.30844155844156,0,0,1,1.03,1,1,1,3,1,1,1,12
10143,1,3,2,24,194.806258164513,0,1,12,2,33,2,1.06,2,1,1,4,1,1,1,34
10144,0,6,0,0,179,0,0,10,0,43,2,1.06,2.10786052009456,0,0,7,1,1,1,34
10145,2,14,0,0,115,0,1,3,0,0,2,1.07,2.17191199332199,0,0,0,1,1,1,39
10146,2,3,0,0,47,-1.29202204490753e-16,1.88462497215525,6.65074659204994,0,0,1,1.07,1.97422619047619,0,0,3,1,1,1,34
10147,0,6,3,0,179,0,0,3,3,55,2,1.04,2,1,1,0,1,1,1,39
10148,2,14,0,0,265,0,2,13,0,50,2,1.11,2.07069634768551,0,0,0,1,1,1,48
10149,0,14,2,0,115,0,1,3,2,24,2,1.1375,1,1,1,0,1,1,1,39
10150,3,6,3,8,179,0.216666666666667,2.20395833333333,7.27380952380952,0,0,1,1.01,1,1,1,3,1,1,1,39
10151,1,3,1,0,111.03323760821,0,1,3,1,29,3,1.0725,2.1530591134893,0,0,4,1,1,1,39
10152,3,6,0,0,267,0,3,3,0,0,2,1.11666666666667,2.10711347066148,0,0,0,1,1,1,39
10153,3,14,0,0,115,0,0,3,0,31,2,1.1625,2,2,1,0,1,1,1,7
10154,0,6,0,0,115,0,2,3,0,39,2,1.1175,2,1,1,0,1,1,1,39
10155,0,14,0,0,115,0,0,3,0,31,2,1.2425,2,3,1,0,1,1,1,7
10156,3,3,0,2.45750998290136,158,-7.52176099183544e-17,2.35563608618146,7.05299869920903,0,0,1,1.02,2.06151490438426,0,0,3,1,1,1,38
10157,0,14,0,0,35,-6.08540995372664e-17,0.963604645163788,5.92109523809524,0,0,1,1.05,1,1,1,3,1,1,1,39
10158,2,3,0,0,179,-1.57686363966292e-16,1.86710860639131,8.29155282798704,0,0,1,1.02,1.94813122923588,0,0,3,1,1,1,38
10159,3,3,0,0,0,0,2,3,0,0,2,1.17666666666667,2.12364831058897,0,0,0,1,1,1,49
10160,2,3,0,0,35,0.0999999999999999,1.75992063492064,6.43747527798998,0,0,1,1.06,2,1,1,3,1,1,1,18
10161,2,3,0,0,179,0.0299999999999999,1.644535645792,9,0,0,2,1,3,0,1,4,1,1,1,34
10162,3,3,0,11,0,0,1,3,0,18,3,1.24166666666667,0,4,1,0,1,1,1,38
10163,1,3,1,1.44542592592593,35,-1.23824561715224e-16,1,12,1,25,2,1.09,1.88761526488489,0,0,4,1,1,1,12
10164,2,3,1,0,232,0.0406976744186045,1.86540551374394,8.39520019344497,0,0,1,1,1.85107692307692,0,0,3,1,1,1,49
10165,1,6,3,0,179,0.0299999999999999,1.10909729863985,7.38713123626965,0,0,1,1,1.99461858974359,0,0,3,1,1,1,46
10166,2,3,0,0,183.003168202159,0,2,12,0,0,3,1.035,2.19364253393665,0,0,4,1,1,1,39
10167,3,0,0,8,266,0.00164165103189491,2.05546524240258,9.14224909686374,0,0,1,1.11,1.81484823771759,0,0,1,1,1,1,39
10168,1,14,0,2.48651403170494,194,0,3,3,0,40,2,1.19666666666667,2.05686337353387,0,0,0,1,1,1,7
10169,3,3,1,0,185,0,3,3,1,21,2,1.06766666666667,2.13108541933421,0,0,4,1,1,1,39
10170,2,3,0,0,35,0,2,12,0,47,2,1.14666666666667,2,1,1,4,1,1,1,21
10171,2,3,0,0,35,0,2,3,5,52,2,1.13666666666667,2.13023154673042,0,0,4,1,1,1,38
